id_source,ra,dec,plx,mu_r,mu_d,Gmag0,BRcol0,vh,evh,vsource,sID
2322524249874589696,6.059494242904845,-27.435655753248398,-0.1210586503148079,2.046820640563965,1.9851088523864746,19.41278648376465,0.6088294982910156,0.0,300.0,0,2
2321643815938690176,6.090431934990863,-29.491907931370974,0.4220095872879028,1.678889513015747,2.028933525085449,19.470596313476562,0.6521034240722656,0.0,300.0,0,2
2321765866024281344,6.125138736432715,-29.023816289645808,0.2070402950048447,2.2951464653015137,2.0871315002441406,19.390897750854492,0.5711097717285156,0.0,300.0,0,2
2321781495410510848,6.3277400078163515,-28.632400063449936,0.8193134069442749,1.4981663227081299,1.7512032985687256,19.54680824279785,0.7672176361083984,0.0,300.0,0,2
2315112991748209280,6.452287373001138,-33.81478700813746,0.2931481301784515,1.797120213508606,2.299668073654175,18.573566436767578,0.622772216796875,0.0,300.0,0,2
5004720915226412160,6.489440879468536,-36.32633196534377,0.0947156846523285,2.4068679809570312,2.7381715774536133,18.889591217041016,0.5711135864257812,0.0,300.0,0,2
2315058840800249344,6.5669791016670525,-34.02192443749513,0.0298393666744232,2.23923659324646,2.9006412029266357,18.425106048583984,0.5802192687988281,0.0,300.0,0,2
2318742445271305216,6.589142768511264,-29.242754625499167,-0.2100809365510941,1.4266046285629272,2.360835313796997,18.905231475830078,0.5654964447021484,0.0,300.0,0,2
2315735109170507648,6.608683004113384,-32.97607551631344,-0.00280054169707,1.1944748163223267,1.990610122680664,19.71088218688965,0.8197555541992188,0.0,300.0,0,2
5005069700930389760,6.756137428369675,-35.35343841936232,0.2727507054805756,1.9441359043121338,2.7771780490875244,18.397808074951172,0.5893058776855469,0.0,300.0,0,2
2315499367006014080,6.869711748851057,-33.45072196227936,-0.3437580764293671,1.9057103395462036,2.7955522537231445,18.947956085205078,0.6845512390136719,0.0,300.0,0,2
4997868552603089408,7.0713747098508275,-37.227282105787225,0.2918776869773865,2.2726268768310547,2.7548868656158447,18.74608612060547,0.5594921112060547,0.0,300.0,0,2
4997531552289521920,7.460474994426098,-38.69369891059809,0.2608081698417664,2.1045501232147217,2.6896111965179443,18.889760971069336,0.5640449523925781,0.0,300.0,0,2
4992745859210427776,7.828078921543255,-42.538229626097596,-0.0496734790503979,2.0623624324798584,3.055996894836426,19.086755752563477,0.5882530212402344,0.0,300.0,0,2
4980391162444934656,8.295907213421204,-43.89209729703282,0.2956439554691315,2.3103551864624023,2.562666416168213,19.730445861816406,0.6508255004882812,0.0,300.0,0,2
4980409235667391360,8.310534464157556,-43.65938937942682,0.322497546672821,1.9426876306533813,3.075929641723633,18.93940544128418,0.6913204193115234,0.0,300.0,0,2
4978901495988219136,8.321757279111496,-46.79266411144772,0.018028175458312,2.3829739093780518,3.1008312702178955,18.622905731201172,0.5743484497070312,0.0,300.0,0,2
4992447758415479424,8.443152516175758,-43.20342054946324,0.0598197802901268,1.9545300006866455,3.170287847518921,19.41429901123047,0.6438274383544922,0.0,300.0,0,2
4978970151040609792,8.473063967961195,-46.34821085124903,0.3493164479732513,2.167011022567749,3.1771116256713867,19.82663917541504,0.6827049255371094,0.0,300.0,0,2
4926338350486572160,9.228846360408074,-50.19905907093728,0.0902479588985443,2.4330081939697266,3.188634157180786,18.545000076293945,0.6322498321533203,0.0,300.0,0,2
4979364325961062272,9.29364249874895,-46.03821842374267,-0.0227245595306158,2.15775728225708,2.9659039974212646,18.490055084228516,0.602935791015625,0.0,300.0,0,2
4979325460799589760,9.808680649090293,-45.95321250308863,0.1257001459598541,2.18613600730896,3.1885669231414795,18.4081974029541,0.5807094573974609,0.0,300.0,0,2
4976210200760573312,9.899390358963926,-46.96100521281151,-0.0696643963456154,2.0801429748535156,2.9714322090148926,19.667707443237305,0.7527179718017578,0.0,300.0,0,2
4993347360789835008,10.066227597841866,-40.48171732145556,0.1372730135917664,1.1046139001846313,2.501009702682495,18.475955963134766,0.6057567596435547,0.0,300.0,0,2
4993236653713407232,10.096954710040775,-41.46928654667834,-0.2388449162244797,1.3062363862991333,2.4932262897491455,19.09633445739746,0.5943508148193359,0.0,300.0,0,2
4979563268845771520,11.399375102206443,-44.52282446969117,0.0701299905776978,0.9998961687088013,2.218998670578003,19.505203247070312,0.6861038208007812,0.0,300.0,0,2
4979567392014418944,11.762305995039794,-44.44531927425026,0.1755569130182266,0.9994841814041138,2.3574228286743164,16.737525939941406,0.8695964813232422,0.0,300.0,0,2
2416231571461630080,3.2251688383564234,-16.29634004416898,-0.4632516503334045,3.564894199371338,-4.065051078796387,19.308712005615234,0.6819782257080078,0.0,300.0,0,3
2361668032054722048,5.0384112658682465,-21.40032338636344,0.0344731584191322,4.882277011871338,-4.983322620391846,18.214662551879883,0.6881885528564453,0.0,300.0,0,3
2362497441779140992,7.436527640225815,-20.80714580683899,-0.0246385186910629,4.311563491821289,-4.771121501922607,17.51344871520996,0.9117317199707031,0.0,300.0,0,3
2348618379516932352,8.267715678512177,-22.19291236044259,-0.1238339021801949,4.208517551422119,-4.972742557525635,18.625402450561523,0.6740779876708984,0.0,300.0,0,3
2362368322178132096,8.570627274989809,-20.797151792621133,0.2167497426271439,4.331689357757568,-5.038029193878174,18.798269271850586,0.6517295837402344,0.0,300.0,0,3
2318899366196154368,8.57630158769284,-29.139029968698928,0.0972775146365166,3.543022871017456,-4.273524284362793,17.715953826904297,0.8570041656494141,0.0,300.0,0,3
2348497016625330304,8.61256049632977,-23.0450084979661,-0.1757611334323883,3.771106719970703,-5.242162227630615,19.0358943939209,0.6399421691894531,0.0,300.0,0,3
2318964237382574720,9.059451390392148,-28.75455140115747,0.1453504115343094,4.7282490730285645,-6.289366245269775,18.573822021484375,0.6506061553955078,0.0,300.0,0,3
4975986931180636672,9.638684654126003,-47.61238591302286,0.0870601534843445,2.893860340118408,-8.479881286621094,18.966712951660156,0.6769981384277344,0.0,300.0,0,3
2347448013813427456,9.681180027342204,-23.868049921576073,0.4900341331958771,3.2161622047424316,-4.4339518547058105,19.199960708618164,0.7460384368896484,0.0,300.0,0,3
4974882196872860672,9.843624995789074,-48.96076474485209,0.0668565183877945,2.9944446086883545,-8.782422065734863,19.810142517089844,0.8635635375976562,0.0,300.0,0,3
2350204626902657920,10.014981251420794,-21.539616408113726,-0.3017220795154572,4.165323257446289,-4.943108558654785,18.380451202392578,0.7766876220703125,-35.533455,3.6101527,5,3
2347059886208066176,10.075672358049744,-24.882504455361346,0.1360036432743073,3.9023962020874023,-5.132335186004639,17.3446102142334,0.9560070037841797,0.0,300.0,0,3
2347372323604971008,10.16287623293754,-24.302441710528157,0.2210751175880432,4.2569780349731445,-4.932150363922119,17.804061889648438,0.9188117980957031,0.0,300.0,0,3
2347176674959085312,10.220062174169184,-24.547999205661334,0.1464934945106506,3.9067416191101074,-5.08860445022583,19.440696716308594,0.6822910308837891,0.0,300.0,0,3
2347000993616635776,10.246175718910212,-25.165406252971934,-0.0468242950737476,4.185494422912598,-5.135645866394043,18.568889617919922,0.7083358764648438,0.0,300.0,0,3
2347178633463976960,10.34021163630584,-24.48803104414475,0.0274836979806423,3.876837968826294,-5.648740291595459,18.783153533935547,0.6731777191162109,0.0,300.0,0,3
2347110979139624704,10.413378648578211,-24.822848765114625,0.506628692150116,3.6647095680236816,-4.982426166534424,19.193603515625,0.7126255035400391,0.0,300.0,0,3
2347405137155129856,10.426458558159373,-24.07580314175021,0.0970880091190338,4.181822299957275,-5.082940101623535,15.533112525939941,1.066385269165039,-26.040000915527344,0.09000000357627869,13,3
2349915730222357760,10.47058878311175,-22.284606796111355,-0.0806396454572678,4.36292028427124,-4.861595630645752,17.884639739990234,0.9045009613037109,-26.159124,2.3006108,5,3
2349042481767462784,10.55092529891722,-22.87141166479689,-0.3253985643386841,4.31494140625,-4.903494834899902,19.01506233215332,0.6554622650146484,0.0,300.0,0,3
2347214852924034176,10.586061923119619,-24.105245533819307,0.0811286196112633,4.17902135848999,-5.203303813934326,18.44180679321289,0.78076171875,0.0,300.0,0,3
2344072689210171776,10.732259699087715,-25.327903361360388,0.1452489346265793,4.020646095275879,-5.641381740570068,18.34519386291504,0.8231716156005859,0.0,300.0,0,3
4993065782733736192,10.76910754239094,-41.29747283965406,0.0697295442223549,3.3844008445739746,-7.709299564361572,18.1922550201416,0.6853122711181641,0.0,300.0,0,3
2344080793812515968,10.847977463585496,-25.221030872854385,0.0423065051436424,3.981705904006958,-5.611252784729004,18.389028549194336,0.7967987060546875,0.0,300.0,0,3
2344079969178783360,10.873885039897113,-25.240604488424413,0.3105987906455994,4.181508541107178,-5.250495910644531,19.486957550048828,0.6164722442626953,0.0,300.0,0,3
5001235192783585024,11.039899421354347,-36.026858130822035,0.0766473487019539,3.561812400817871,-6.652365207672119,15.527820587158203,1.0364065170288086,0.0,300.0,0,3
2349072164285660416,11.04275337965785,-22.994181086645174,0.0987727865576744,4.237491130828857,-5.277571678161621,15.10694694519043,1.0852231979370117,-33.959999084472656,0.07999999821186066,13,3
5006252706722401792,11.043020271035441,-33.63660668757749,-0.0132714621722698,3.6725382804870605,-6.494082450866699,18.332881927490234,0.7310466766357422,0.0,300.0,0,3
2349055710267084544,11.184187944372011,-23.096973005276283,0.0678591430187225,4.18689489364624,-5.078032493591309,15.24803638458252,1.086263656616211,-30.719999313354492,0.07999999821186066,13,3
4999543796007205120,11.211906795523756,-39.07483847231162,0.6469279527664185,3.3480122089385986,-7.051812171936035,19.83066177368164,0.6850795745849609,0.0,300.0,0,3
4999532044976680704,11.262777345306842,-39.095482978233036,0.1881511509418488,3.462614059448242,-7.362362861633301,18.901451110839844,0.6912441253662109,0.0,300.0,0,3
2343795612278853120,11.350691085915912,-25.900514899777747,-0.2650450766086578,3.637787342071533,-4.764917373657227,18.324020385742188,0.8953227996826172,0.0,300.0,0,3
2344040253617201664,11.352195514230255,-25.3296385533931,0.2400936186313629,3.5215325355529785,-4.531957626342773,18.58483123779297,0.8118171691894531,0.0,300.0,0,3
4980604227182732032,11.354967035277028,-43.50235723462718,0.2615270614624023,3.348301410675049,-7.848354339599609,18.11805534362793,0.7005443572998047,0.0,300.0,0,3
2348630371065516928,11.386317449349793,-24.45040514614614,0.16564080119133,4.2231245040893555,-5.198953628540039,15.73912525177002,1.0352563858032227,0.0,300.0,0,3
2348643221607688064,11.462137643194538,-24.22996702296545,0.0263015367090702,3.949153423309326,-5.2525200843811035,18.21863555908203,0.7921237945556641,0.0,300.0,0,3
2345607706226311552,11.495850141327086,-24.74371466532572,0.3788623809814453,4.113491058349609,-5.110127925872803,18.63629722595215,0.6826324462890625,0.0,300.0,0,3
2342115421073556352,11.50685530240896,-28.43691482380407,-0.0753399804234505,3.989439010620117,-6.271576881408691,18.32674217224121,0.7337551116943359,0.0,300.0,0,3
4986965937037538432,11.515774103657035,-42.02039593916499,0.4766330420970917,3.0179429054260254,-7.585350513458252,19.37737464904785,0.7048377990722656,0.0,300.0,0,3
2348693794846747648,11.552920841809133,-23.82888394204868,-0.3552944660186768,4.016220569610596,-4.983241081237793,19.12993621826172,0.6316795349121094,0.0,300.0,0,3
5000724980733532160,11.55833672830046,-38.10617598891861,-0.1176163032650948,3.4779441356658936,-6.948592662811279,19.194435119628906,0.6574916839599609,0.0,300.0,0,3
2343603575701390720,11.567744005184862,-26.720380954122025,0.0894497334957123,4.012556552886963,-6.236545085906982,18.680686950683594,0.7192878723144531,0.0,300.0,0,3
5002732620245752960,11.620660179991843,-35.776522697625644,0.0367605276405811,3.6801795959472656,-6.913321495056152,18.17035484313965,0.7343406677246094,0.0,300.0,0,3
2343786094632086400,11.66475634944956,-25.966895544647265,0.0543587990105152,4.060975551605225,-5.280957221984863,15.902292251586914,1.0321235656738281,0.0,300.0,0,3
5000952785798418816,11.673035896316556,-36.86506389313089,0.0186989605426788,3.6686742305755615,-6.98619270324707,15.351011276245117,1.0481328964233398,0.0,300.0,0,3
2343786777531221632,11.724492986003515,-25.899613917187185,0.1648274213075638,3.9675023555755615,-5.141448974609375,17.816225051879883,0.8993968963623047,0.0,300.0,0,3
5005965051287367808,11.740527377309098,-34.40847263995987,0.1438824087381363,3.407636880874634,-6.165827751159668,19.91745376586914,1.5204792022705078,0.0,300.0,0,3
5002741863015496192,11.749662632844451,-35.578754846834414,0.1691195368766785,3.675976037979126,-6.7916646003723145,17.036216735839844,0.9313030242919922,0.0,300.0,0,3
2343611547161320832,11.759492688178387,-26.569596646410357,0.2901490926742554,3.9290242195129395,-6.1642351150512695,17.721588134765625,0.9230480194091797,0.0,300.0,0,3
4999461951110272000,11.813854968547533,-39.59566157630241,0.9406788945198059,3.3815932273864746,-7.270641326904297,19.98585319519043,0.8945331573486328,0.0,300.0,0,3
5000856131854203392,11.894347610165534,-37.40795761393665,0.2335896641016006,3.587991714477539,-7.158370018005371,19.022174835205078,0.6753025054931641,0.0,300.0,0,3
2342046735956589568,11.906211702065594,-28.724449500928134,0.1068950593471527,3.889357328414917,-6.169595718383789,15.796699523925781,1.0268335342407227,0.0,300.0,0,3
2345670417044193664,11.965595947581212,-24.044219795241478,0.1907093673944473,4.0358195304870605,-5.505807399749756,18.691349029541016,0.6807594299316406,0.0,300.0,0,3
4999847639173597184,11.977073464655337,-39.13851192952253,0.0761219933629036,3.4972481727600098,-7.04066801071167,18.173511505126953,0.6662769317626953,0.0,300.0,0,3
2345534760501905792,11.987204448261362,-25.089780362229906,-0.0152570381760597,4.181877613067627,-5.118569850921631,18.559486389160156,0.6930408477783203,0.0,300.0,0,3
2343716202628812416,11.988213377897603,-26.246080198311812,0.0812590345740318,3.8367702960968018,-5.128466606140137,18.657434463500977,0.7217330932617188,0.0,300.0,0,3
2345343170600638080,12.003851818479877,-25.282757892930604,0.0072504221461713,4.2362380027771,-5.371615409851074,17.813444137573242,0.9040679931640625,0.0,300.0,0,3
2342528352114186624,12.015859128062932,-27.968011060677526,0.1440437883138657,3.9021735191345215,-6.244466304779053,18.94740104675293,0.7288322448730469,0.0,300.0,0,3
2345560805182848640,12.026698757845844,-24.799642340350847,0.173320859670639,4.278360366821289,-5.24432897567749,18.465946197509766,0.6862449645996094,0.0,300.0,0,3
2343705619829365760,12.0271732691192,-26.3933365958512,0.2634557485580444,3.9219555854797363,-5.440243244171143,18.925878524780273,0.7447338104248047,0.0,300.0,0,3
4999853209746886272,12.038461180641331,-39.14085111286135,-0.3008196353912354,3.5584752559661865,-6.968735694885254,18.98516082763672,0.6991806030273438,0.0,300.0,0,3
2348826767034412800,12.047309641390786,-23.306595846682306,0.0877374261617661,4.277502536773682,-5.153743267059326,18.895153045654297,0.6310691833496094,0.0,300.0,0,3
2343714626376311680,12.048641118048145,-26.332725051748504,0.1050789952278137,4.112670421600342,-5.384896278381348,16.357601165771484,0.9910373687744141,0.0,300.0,0,3
2342070783477741824,12.076034237746637,-28.5977273094832,-0.2633575797080994,3.9099228382110596,-6.003628253936768,18.987850189208984,0.6706695556640625,0.0,300.0,0,3
2342777597655653504,12.096739392326885,-27.145760376611484,0.3291472196578979,4.272120952606201,-6.002254486083984,19.125362396240234,0.6659107208251953,0.0,300.0,0,3
5031944483827979520,12.144261717912277,-30.248132266362077,0.0557449497282505,4.011819362640381,-6.5464863777160645,18.337011337280273,0.6755561828613281,0.0,300.0,0,3
2342771206744258176,12.217162931937612,-27.357932788757733,-0.0867316201329231,4.213419437408447,-5.745911121368408,18.346698760986328,0.6968250274658203,0.0,300.0,0,3
2345542079126198016,12.218469778411276,-24.9987301761401,-0.0253746379166842,4.06724739074707,-5.289279460906982,18.404518127441406,0.7744979858398438,0.0,300.0,0,3
2345324925579432320,12.26505795505277,-25.458960606504043,0.1091614812612534,4.141918182373047,-5.621407508850098,18.09691619873047,0.8681240081787109,0.0,300.0,0,3
2342929025320124288,12.313402442960191,-26.832543969246494,0.2312609106302261,4.235830783843994,-5.868282318115234,16.632810592651367,0.9623985290527344,0.0,300.0,0,3
2342781171068446720,12.34219653456029,-27.134959750882043,-0.0958389937877655,3.9399821758270264,-5.432648181915283,19.235313415527344,0.6898212432861328,0.0,300.0,0,3
2342457880290434304,12.36196184304228,-28.31990245040307,0.4265793263912201,3.9045417308807373,-5.606254577636719,19.668689727783203,0.6958274841308594,0.0,300.0,0,3
2342938057634704256,12.455880187784452,-26.658924911596785,0.0172976087778807,4.2993669509887695,-5.853827476501465,18.074554443359375,0.8651256561279297,0.0,300.0,0,3
2342767324093864576,12.485980746796464,-27.207654071713772,0.1489719301462173,4.0991973876953125,-5.42399263381958,19.579526901245117,0.7266559600830078,0.0,300.0,0,3
5002379195976794112,12.51856034154865,-36.97284129987189,-0.0207100976258516,3.539306640625,-6.6956586837768555,19.962289810180664,0.7660903930664062,0.0,300.0,0,3
2342882016901302528,12.518613876767759,-26.861944767846147,0.016715856269002,4.048108100891113,-5.954488754272461,18.554750442504883,0.6482925415039062,0.0,300.0,0,3
5000111040927915776,12.518877312787238,-37.48626407351493,0.1055885255336761,3.738354206085205,-7.2027740478515625,18.84864044189453,0.6146697998046875,0.0,300.0,0,3
2343746026881652736,12.526604487244803,-26.04455074927134,0.3039329051971436,4.290297031402588,-5.38768196105957,18.63983154296875,0.6909694671630859,0.0,300.0,0,3
2342889747842504704,12.531328381415857,-26.73567956278112,0.0320374667644501,4.0198774337768555,-5.772994518280029,19.012937545776367,0.6390972137451172,0.0,300.0,0,3
5006742470433425920,12.539330705424181,-32.58702889549523,0.4880657494068146,3.9300026893615723,-6.622635841369629,19.394594192504883,0.6861476898193359,0.0,300.0,0,3
5002926237371856384,12.539368452826949,-34.48349743930301,0.1488551497459412,2.8316614627838135,-7.570278167724609,18.154190063476562,0.6416263580322266,0.0,300.0,0,3
2342888132934755072,12.54559644838235,-26.81353868720034,-0.5010295510292053,4.471288681030273,-5.323842525482178,19.935302734375,0.7319850921630859,0.0,300.0,0,3
2343749703373853568,12.562697454635053,-25.883973642101836,0.239101231098175,4.365829944610596,-5.715967655181885,19.258304595947266,0.6778907775878906,0.0,300.0,0,3
2342963896157196032,12.581875212891429,-26.535546984344567,0.0909193381667137,4.240116119384766,-5.62360143661499,18.438812255859375,0.6510391235351562,0.0,300.0,0,3
5032152046711699328,12.592670161138129,-29.284740547270676,-0.1275276243686676,3.723219156265259,-6.461232662200928,19.10762596130371,0.6531162261962891,0.0,300.0,0,3
5002921809260291200,12.610698749131908,-34.58331726171628,-0.0017627027118579,3.654726266860962,-6.851042747497559,18.52281951904297,0.6826114654541016,0.0,300.0,0,3
5032089340189699072,12.611331974350767,-29.662513839341873,-0.6008623242378235,3.3712637424468994,-6.425880432128906,19.49211311340332,0.7636051177978516,0.0,300.0,0,3
5006868437529450752,12.622408710957192,-31.703457610802378,0.11997951567173,3.992417573928833,-6.708259105682373,15.515854835510254,1.0385217666625977,0.0,300.0,0,3
5006321872875363840,12.6363277008857,-33.94934179926998,0.2699823379516602,3.9681577682495117,-6.712594985961914,18.367002487182617,0.7055072784423828,0.0,300.0,0,3
2342540622835708928,12.644205461389554,-27.911958049705618,-0.0240996647626162,4.235618591308594,-6.109642505645752,16.661840438842773,0.9400997161865234,0.0,300.0,0,3
2342462420071502720,12.64752358122747,-28.20079389460827,0.5060230493545532,4.188204288482666,-6.0366740226745605,19.66474723815918,0.7456207275390625,0.0,300.0,0,3
5006427739524354048,12.647548606572176,-33.229063475325006,0.5700300335884094,3.430849313735962,-6.981804370880127,19.970476150512695,0.8024101257324219,0.0,300.0,0,3
5002795807804630912,12.653815694415837,-35.64071827153225,0.4785830080509186,4.033985614776611,-7.201172351837158,19.47648811340332,0.6951923370361328,0.0,300.0,0,3
2342890061376836992,12.658783961441172,-26.748297128399898,0.0684616044163704,3.9811625480651855,-6.137764930725098,18.166658401489258,0.7659587860107422,0.0,300.0,0,3
2345358701201815296,12.661652407370534,-25.121794696793152,0.3076286315917969,3.8787295818328857,-5.407985210418701,19.844253540039062,0.6867198944091797,0.0,300.0,0,3
2342464722173646720,12.680521811409234,-28.130669385715375,-0.0606722310185432,3.966813802719116,-6.002903938293457,18.576763153076172,0.6326522827148438,0.0,300.0,0,3
2345256828873347840,12.732998120864266,-25.689023196871013,0.182398334145546,4.208498001098633,-5.463685035705566,18.28553581237793,0.8305225372314453,0.0,300.0,0,3
2342543779635959552,12.735172891971766,-27.77861575644839,0.2971984446048737,3.9953231811523438,-6.237440586090088,18.39093589782715,0.6846885681152344,0.0,300.0,0,3
2342977777491721600,12.738264685244829,-26.223368599374016,0.0845646113157272,4.247011661529541,-5.483644962310791,18.905088424682617,0.65435791015625,0.0,300.0,0,3
4999612790362199424,12.763870739457385,-39.528346512970934,0.0606094487011433,3.6868956089019775,-7.35136079788208,17.365943908691406,0.9063587188720703,0.0,300.0,0,3
2342873873643313920,12.791640371522911,-26.848749236453603,0.2869361937046051,4.387688636779785,-5.9561448097229,18.661853790283203,0.6608219146728516,0.0,300.0,0,3
5032190186021628544,12.803113180282951,-28.929553943535968,0.5330077409744263,4.0493340492248535,-5.840128421783447,19.602039337158203,0.7166538238525391,0.0,300.0,0,3
5032123390689854208,12.817471247154332,-29.383582975336463,-0.3822503685951233,3.905721664428711,-5.70196008682251,18.86747169494629,0.6887798309326172,0.0,300.0,0,3
2344493522990122496,12.824704456791599,-26.04547141671746,0.1774065941572189,4.229009628295898,-5.42523717880249,18.672565460205078,0.6741504669189453,0.0,300.0,0,3
2342495882160651264,12.836113159520819,-27.842460711870267,0.1201174035668373,4.270384311676025,-6.730621337890625,19.614904403686523,0.7592945098876953,0.0,300.0,0,3
